,SMA
2019-01-18,244.6034
2019-01-22,244.6086
2019-01-23,244.6426
2019-01-24,244.6716
2019-01-25,244.6922
2019-01-28,244.7098
2019-01-29,244.7162
2019-01-30,244.7449
2019-01-31,244.7745
2019-02-01,244.7920
2019-02-04,244.8172
2019-02-05,244.8541
2019-02-06,244.8996
2019-02-07,244.9335
2019-02-08,244.9848
2019-02-11,245.0340
2019-02-12,245.0869
2019-02-13,245.1427
2019-02-14,245.2049
2019-02-15,245.2785
2019-02-19,245.3621
2019-02-20,245.4508
2019-02-21,245.5200
2019-02-22,245.5930
2019-02-25,245.6676
2019-02-26,245.7299
2019-02-27,245.7804
2019-02-28,245.8250
2019-03-01,245.8768
2019-03-04,245.9323
2019-03-05,245.9811
2019-03-06,246.0232
2019-03-07,246.0580
2019-03-08,246.0812
2019-03-11,246.1257
2019-03-12,246.1716
2019-03-13,246.2283
2019-03-14,246.2871
2019-03-15,246.3661
2019-03-18,246.4337
2019-03-19,246.5091
2019-03-20,246.5688
2019-03-21,246.6371
2019-03-22,246.6797
2019-03-25,246.7112
2019-03-26,246.7522
2019-03-27,246.7829
2019-03-28,246.8167
2019-03-29,246.8570
2019-04-01,246.9164
2019-04-02,246.9733
2019-04-03,247.0339
2019-04-04,247.1004
2019-04-05,247.1779
2019-04-08,247.2544
2019-04-09,247.3318
2019-04-10,247.4115
2019-04-11,247.5075
2019-04-12,247.6096
2019-04-15,247.7209
2019-04-16,247.8262
2019-04-17,247.9266
2019-04-18,248.0269
2019-04-22,248.1327
2019-04-23,248.2404
2019-04-24,248.3348
2019-04-25,248.4174
2019-04-26,248.5017
2019-04-29,248.5972
2019-04-30,248.6821
2019-05-01,248.7561
2019-05-02,248.8283
2019-05-03,248.9084
2019-05-06,248.9804
2019-05-07,249.0349
2019-05-08,249.0891
2019-05-09,249.1371
2019-05-10,249.1852
2019-05-13,249.1899
2019-05-14,249.2091
2019-05-15,249.2443
2019-05-16,249.2981
2019-05-17,249.3372
2019-05-20,249.3699
2019-05-21,249.4074
2019-05-22,249.4355
2019-05-23,249.4432
2019-05-24,249.4496
2019-05-28,249.4446
2019-05-29,249.4328
2019-05-30,249.4330
2019-05-31,249.4209
2019-06-03,249.3976
2019-06-04,249.4107
2019-06-05,249.4246
2019-06-06,249.4425
2019-06-07,249.4705
2019-06-10,249.5015
2019-06-11,249.5329
2019-06-12,249.5638
2019-06-13,249.5923
2019-06-14,249.6093
2019-06-17,249.6261
2019-06-18,249.6497
2019-06-19,249.6816
2019-06-20,249.7260
2019-06-21,249.7708
2019-06-24,249.8174
2019-06-25,249.8548
2019-06-26,249.8934
2019-06-27,249.9344
2019-06-28,249.9780
2019-07-01,250.0334
2019-07-02,250.0847
2019-07-03,250.1466
2019-07-05,250.2137
2019-07-08,250.2664
2019-07-09,250.3194
2019-07-10,250.3683
2019-07-11,250.4217
2019-07-12,250.4854
2019-07-15,250.5508
2019-07-16,250.6157
2019-07-17,250.6677
2019-07-18,250.7245
2019-07-19,250.7693
2019-07-22,250.8181
2019-07-23,250.8759
2019-07-24,250.9503
2019-07-25,251.0254
2019-07-26,251.1097
2019-07-29,251.1933
2019-07-30,251.3144
2019-07-31,251.4480
2019-08-01,251.5528
2019-08-02,251.6545
2019-08-05,251.6893
2019-08-06,251.7419
2019-08-07,251.8135
2019-08-08,251.9114
2019-08-09,252.0058
2019-08-12,252.0904
2019-08-13,252.2324
2019-08-14,252.3138
2019-08-15,252.4199
2019-08-16,252.5516
2019-08-19,252.6817
2019-08-20,252.7888
2019-08-21,252.8937
2019-08-22,253.0054
2019-08-23,253.0763
2019-08-26,253.1537
2019-08-27,253.1996
2019-08-28,253.2570
2019-08-29,253.3435
2019-08-30,253.4526
2019-09-03,253.5562
2019-09-04,253.6832
2019-09-05,253.8147
2019-09-06,253.9441
2019-09-09,254.0949
2019-09-10,254.2677
2019-09-11,254.4461
2019-09-12,254.6372
2019-09-13,254.8084
2019-09-16,254.9712
2019-09-17,255.1099
2019-09-18,255.2520
2019-09-19,255.3866
2019-09-20,255.4984
2019-09-23,255.6504
2019-09-24,255.7935
2019-09-25,255.9727
2019-09-26,256.1469
2019-09-27,256.3135
2019-09-30,256.4804
2019-10-01,256.6315
2019-10-02,256.7810
2019-10-03,256.9641
2019-10-04,257.1664
2019-10-07,257.3801
2019-10-08,257.5912
2019-10-09,257.8375
2019-10-10,258.1214
2019-10-11,258.3659
2019-10-14,258.6003
2019-10-15,258.8495
2019-10-16,259.0868
2019-10-17,259.3270
2019-10-18,259.5880
2019-10-21,259.8214
2019-10-22,260.0414
2019-10-23,260.2546
2019-10-24,260.4646
2019-10-25,260.6761
2019-10-28,260.8949
2019-10-29,261.1205
2019-10-30,261.3370
2019-10-31,261.5470
2019-11-01,261.7609
2019-11-04,261.9646
2019-11-05,262.1830
2019-11-06,262.3992
2019-11-07,262.6198
2019-11-08,262.8337
2019-11-11,263.0541
2019-11-12,263.2790
2019-11-13,263.4856
2019-11-14,263.6837
2019-11-15,263.8914
2019-11-18,264.0916
2019-11-19,264.2862
2019-11-20,264.4772
2019-11-21,264.6776
2019-11-22,264.8796
2019-11-25,265.0920
2019-11-26,265.2920
2019-11-27,265.4943
2019-11-29,265.6941
2019-12-02,265.8681
2019-12-03,266.0305
2019-12-04,266.1990
2019-12-05,266.3746
2019-12-06,266.5555
2019-12-09,266.7301
2019-12-10,266.9040
2019-12-11,267.0825
2019-12-12,267.2758
2019-12-13,267.4621
2019-12-16,267.6629
2019-12-17,267.8658
2019-12-18,268.0764
2019-12-19,268.3034
2019-12-20,268.5393
2019-12-23,268.7595
2019-12-24,268.9750
2019-12-26,269.1901
2019-12-27,269.4056
2019-12-30,269.6066
2019-12-31,269.8067
2020-01-02,270.0202
2020-01-03,270.2263
2020-01-06,270.4237
2020-01-07,270.6417
2020-01-08,270.8685
2020-01-09,271.0960
2020-01-10,271.3259
2020-01-13,271.5612
2020-01-14,271.7862
2020-01-15,271.9995
2020-01-16,272.2247
2020-01-17,272.4525
2020-01-21,272.6740
2020-01-22,272.8893
2020-01-23,273.1054
2020-01-24,273.3146
2020-01-27,273.4952
2020-01-28,273.6917
2020-01-29,273.8782
2020-01-30,274.0704
2020-01-31,274.2344
2020-02-03,274.4126
2020-02-04,274.6109
2020-02-05,274.8255
2020-02-06,275.0334
2020-02-07,275.2361
2020-02-10,275.4510
2020-02-11,275.6625
2020-02-12,275.8817
2020-02-13,276.0987
2020-02-14,276.3281
2020-02-18,276.5563
2020-02-19,276.7791
2020-02-20,277.0010
2020-02-21,277.2290
2020-02-24,277.4081
2020-02-25,277.5462
2020-02-26,277.6726
2020-02-27,277.7674
2020-02-28,277.8451
2020-03-02,277.9741
2020-03-03,278.0505
2020-03-04,278.1934
2020-03-05,278.2970
2020-03-06,278.3660
2020-03-09,278.3324
2020-03-10,278.3797
2020-03-11,278.3596
2020-03-12,278.2308
2020-03-13,278.2079
2020-03-16,278.0462
2020-03-17,277.9611
2020-03-18,277.8203
2020-03-19,277.6549
2020-03-20,277.4312
2020-03-23,277.1721
2020-03-24,276.9934
2020-03-25,276.8256
2020-03-26,276.7247
2020-03-27,276.5901
2020-03-30,276.4882
2020-03-31,276.3697
2020-04-01,276.1971
2020-04-02,276.0370
2020-04-03,275.8572
2020-04-06,275.7417
2020-04-07,275.6293
2020-04-08,275.5598
2020-04-09,275.5226
2020-04-13,275.4750
2020-04-14,275.4602
2020-04-15,275.4108
2020-04-16,275.3555
2020-04-17,275.3315
2020-04-20,275.2734
2020-04-21,275.1773
2020-04-22,275.1167
2020-04-23,275.0544
2020-04-24,275.0035
2020-04-27,274.9683
2020-04-28,274.9209
2020-04-29,274.9076
2020-04-30,274.8862
2020-05-01,274.8384
2020-05-04,274.7893
2020-05-05,274.7599
2020-05-06,274.7182
2020-05-07,274.6826
2020-05-08,274.6626
2020-05-11,274.6495
2020-05-12,274.6003
2020-05-13,274.5301
2020-05-14,274.4789
2020-05-15,274.4487
2020-05-18,274.4706
2020-05-19,274.4885
2020-05-20,274.5695
2020-05-21,274.6228
2020-05-22,274.6780
2020-05-26,274.7242
2020-05-27,274.8002
2020-05-28,274.8897
2020-05-29,274.9650
2020-06-01,275.0854
2020-06-02,275.2141
2020-06-03,275.3426
2020-06-04,275.4515
2020-06-05,275.6074
2020-06-08,275.7705
2020-06-09,275.9228
2020-06-10,276.1010
2020-06-11,276.1800
2020-06-12,276.2807
2020-06-15,276.3853
2020-06-16,276.5004
2020-06-17,276.6101
2020-06-18,276.7282
2020-06-19,276.8231
2020-06-22,276.9099
2020-06-23,277.0024
2020-06-24,277.0572
2020-06-25,277.1274
2020-06-26,277.1542
2020-06-29,277.1966
2020-06-30,277.2581
2020-07-01,277.3339
2020-07-02,277.4141
2020-07-06,277.5159
2020-07-07,277.6025
2020-07-08,277.7068
2020-07-09,277.8030
2020-07-10,277.9249
2020-07-13,278.0259
2020-07-14,278.1488
2020-07-15,278.2925
2020-07-16,278.4251
2020-07-17,278.5781
2020-07-20,278.7668
2020-07-21,278.9480
2020-07-22,279.1198
2020-07-23,279.2793
2020-07-24,279.4500
2020-07-27,279.6189
2020-07-28,279.7694
2020-07-29,279.9243
2020-07-30,280.0753
2020-07-31,280.2248
2020-08-03,280.3871
2020-08-04,280.5512
2020-08-05,280.7308
2020-08-06,280.9115
2020-08-07,281.0978
2020-08-10,281.2847
2020-08-11,281.4566
2020-08-12,281.6444
2020-08-13,281.8215
2020-08-14,281.9992
2020-08-17,282.1775
2020-08-18,282.3629
2020-08-19,282.5290
2020-08-20,282.6943
2020-08-21,282.8667
2020-08-24,283.0548
2020-08-25,283.2435
2020-08-26,283.4447
2020-08-27,283.6521
2020-08-28,283.8671
2020-08-31,284.0757
2020-09-01,284.2975
2020-09-02,284.5327
2020-09-03,284.7097
2020-09-04,284.8741
2020-09-08,285.0003
2020-09-09,285.1594
2020-09-10,285.2879
2020-09-11,285.4062
2020-09-14,285.5416
2020-09-15,285.6786
2020-09-16,285.8147
2020-09-17,285.9492
2020-09-18,286.0753
2020-09-21,286.1756
2020-09-22,286.2888
2020-09-23,286.3533
2020-09-24,286.4263
2020-09-25,286.5253
2020-09-28,286.6457
2020-09-29,286.7452
2020-09-30,286.8556
2020-10-01,286.9660
2020-10-02,287.0612
2020-10-05,287.1839
2020-10-06,287.2782
2020-10-07,287.3931
2020-10-08,287.5199
2020-10-09,287.6610
2020-10-12,287.8202
2020-10-13,287.9691
2020-10-14,288.1159
2020-10-15,288.2570
2020-10-16,288.3834
2020-10-19,288.4965
2020-10-20,288.6104
2020-10-21,288.7253
2020-10-22,288.8412
2020-10-23,288.9523
2020-10-26,289.0381
2020-10-27,289.1081
2020-10-28,289.1265
2020-10-29,289.1570
2020-10-30,289.1589
2020-11-02,289.1731
2020-11-03,289.2175
2020-11-04,289.2967
2020-11-05,289.4054
2020-11-06,289.5272
2020-11-09,289.6938
2020-11-10,289.8424
2020-11-11,290.0045
2020-11-12,290.1455
2020-11-13,290.3367
2020-11-16,290.5378
2020-11-17,290.7070
2020-11-18,290.8386
2020-11-19,290.9721
2020-11-20,291.1023
2020-11-23,291.2310
2020-11-24,291.3839
2020-11-25,291.5243
2020-11-27,291.6711
2020-11-30,291.8078
2020-12-01,291.9670
2020-12-02,292.1224
2020-12-03,292.2837
2020-12-04,292.4757
2020-12-07,292.7150
2020-12-08,293.0041
2020-12-09,293.2831
2020-12-10,293.6257
2020-12-11,293.9721
2020-12-14,294.2519
2020-12-15,294.5953
2020-12-16,294.8835
2020-12-17,295.2291
2020-12-18,295.5907
2020-12-21,296.0529
2020-12-22,296.4470
2020-12-23,296.9072
2020-12-24,297.4946
2020-12-28,297.9995
2020-12-29,298.6364
2020-12-30,299.2163
2020-12-31,299.8638
2021-01-04,300.4852
2021-01-05,301.1658
2021-01-06,301.8838
2021-01-07,302.5344
2021-01-08,303.1783
2021-01-11,303.7437
2021-01-12,304.3453
2021-01-13,304.9137
2021-01-14,305.4938
2021-01-15,306.1147
2021-01-19,306.7231
2021-01-20,307.3729
2021-01-21,307.9473
2021-01-22,308.5140
2021-01-25,309.0467
2021-01-26,309.5574
2021-01-27,310.0358
2021-01-28,310.4918
2021-01-29,310.9403
2021-02-01,311.4113
2021-02-02,311.8725
2021-02-03,312.3584
2021-02-04,312.9041
2021-02-05,313.4289
2021-02-08,313.9669
2021-02-09,314.4857
2021-02-10,314.9849
2021-02-11,315.4931
2021-02-12,315.9758
2021-02-16,316.4695
2021-02-17,316.9992
2021-02-18,317.5174
2021-02-19,318.0203
2021-02-22,318.5182
2021-02-23,319.0023
2021-02-24,319.4845
2021-02-25,319.9222
2021-02-26,320.3777
2021-03-01,320.8997
2021-03-02,321.3919
2021-03-03,321.8541
2021-03-04,322.2539
2021-03-05,322.7002
2021-03-08,323.1146
2021-03-09,323.5639
2021-03-10,324.0220
2021-03-11,324.4817
2021-03-12,324.9234
2021-03-15,325.3786
2021-03-16,325.8253
2021-03-17,326.2725
2021-03-18,326.6811
2021-03-19,327.0673
2021-03-22,327.4719
2021-03-23,327.8252
2021-03-24,328.1513
2021-03-25,328.4987
2021-03-26,328.8840
2021-03-29,329.3532
2021-03-30,329.8009
2021-03-31,330.2430
2021-04-01,330.6779
2021-04-05,331.1458
2021-04-06,331.6120
2021-04-07,332.0886
2021-04-08,332.5650
2021-04-09,333.0488
2021-04-12,333.5703
2021-04-13,334.0823
2021-04-14,334.6216
2021-04-15,335.1612
2021-04-16,335.6892
2021-04-19,336.1975
2021-04-20,336.6837
2021-04-21,337.1657
2021-04-22,337.6452
2021-04-23,338.1344
2021-04-26,338.6361
2021-04-27,339.1225
2021-04-28,339.6211
2021-04-29,340.1132
2021-04-30,340.5788
2021-05-03,341.0535
2021-05-04,341.5118
2021-05-05,341.9587
2021-05-06,342.4179
2021-05-07,342.8829
2021-05-10,343.3463
2021-05-11,343.8019
2021-05-12,344.2053
2021-05-13,344.6410
2021-05-14,345.0881
2021-05-17,345.5355
2021-05-18,345.9542
2021-05-19,346.3574
2021-05-20,346.7754
2021-05-21,347.1822
2021-05-24,347.5987
2021-05-25,348.0096
2021-05-26,348.4198
2021-05-27,348.8439
2021-05-28,349.2500
2021-06-01,349.6572
2021-06-02,350.0675
2021-06-03,350.4654
2021-06-04,350.8779
2021-06-07,351.2951
2021-06-08,351.7078
2021-06-09,352.1120
2021-06-10,352.5094
2021-06-11,352.9045
2021-06-14,353.2881
2021-06-15,353.6645
2021-06-16,354.0193
2021-06-17,354.3794
2021-06-18,354.6975
2021-06-21,355.0200
2021-06-22,355.4102
2021-06-23,355.8111
2021-06-24,356.2672
2021-06-25,356.6998
2021-06-28,357.1639
2021-06-29,357.6283
2021-06-30,358.0740
2021-07-01,358.5229
2021-07-02,358.9936
2021-07-06,359.4744
2021-07-07,359.9802
2021-07-08,360.4866
2021-07-09,360.9990
2021-07-12,361.5546
2021-07-13,362.0991
2021-07-14,362.6223
2021-07-15,363.1130
2021-07-16,363.5961
2021-07-19,364.0375
2021-07-20,364.4976
2021-07-21,364.9890
2021-07-22,365.4571
2021-07-23,365.9688
2021-07-26,366.4585
2021-07-27,366.9246
2021-07-28,367.3756
2021-07-29,367.8091
2021-07-30,368.2432
2021-08-02,368.6833
2021-08-03,369.1422
2021-08-04,369.5918
2021-08-05,370.0791
2021-08-06,370.5634
2021-08-09,371.0491
2021-08-10,371.5287
2021-08-11,372.0079
2021-08-12,372.5232
2021-08-13,373.0478
2021-08-16,373.6312
2021-08-17,374.1853
2021-08-18,374.7325
2021-08-19,375.2659
2021-08-20,375.7886
2021-08-23,376.2947
2021-08-24,376.7730
2021-08-25,377.2560
2021-08-26,377.7060
2021-08-27,378.1772
2021-08-30,378.6456
2021-08-31,379.1268
2021-09-01,379.5865
2021-09-02,380.0318
2021-09-03,380.4857
2021-09-07,380.9522
2021-09-08,381.4092
2021-09-09,381.8684
2021-09-10,382.3011
2021-09-13,382.7122
2021-09-14,383.1147
2021-09-15,383.5299
2021-09-16,383.9492
2021-09-17,384.3297
2021-09-20,384.6718
2021-09-21,385.0124
2021-09-22,385.3582
2021-09-23,385.7328
2021-09-24,386.1058
2021-09-27,386.4882
2021-09-28,386.8291
2021-09-29,387.1754
2021-09-30,387.5042
2021-10-01,387.8342
2021-10-04,388.1350
2021-10-05,388.4473
2021-10-06,388.7749
2021-10-07,389.1265
2021-10-08,389.4772
2021-10-11,389.8114
2021-10-12,390.1338
2021-10-13,390.4488
2021-10-14,390.8017
2021-10-15,391.1680
2021-10-18,391.5318
2021-10-19,391.9356
2021-10-20,392.3360
2021-10-21,392.7315
2021-10-22,393.0988
2021-10-25,393.4675
2021-10-26,393.8502
2021-10-27,394.2230
2021-10-28,394.6116
2021-10-29,395.0109
2021-11-01,395.4269
2021-11-02,395.8378
2021-11-03,396.2376
2021-11-04,396.6460
2021-11-05,397.0685
2021-11-08,397.4858
2021-11-09,397.8985
2021-11-10,398.3374
2021-11-11,398.7620
2021-11-12,399.2385
2021-11-15,399.6868
2021-11-16,400.1191
2021-11-17,400.5445
2021-11-18,400.9572
2021-11-19,401.3588
2021-11-22,401.7410
2021-11-23,402.1273
2021-11-24,402.5204
2021-11-26,402.8611
2021-11-29,403.2193
2021-11-30,403.5364
2021-12-01,403.8291
2021-12-02,404.1623
2021-12-03,404.4799
2021-12-06,404.8369
2021-12-07,405.2366
2021-12-08,405.6221
2021-12-09,406.0369
2021-12-10,406.4816
2021-12-13,406.8634
2021-12-14,407.2443
2021-12-15,407.6834
2021-12-16,408.1250
2021-12-17,408.5107
2021-12-20,408.8822
2021-12-21,409.2665
2021-12-22,409.6615
2021-12-23,410.0518
2021-12-27,410.4713
2021-12-28,410.8778
2021-12-29,411.2896
2021-12-30,411.6889
2021-12-31,412.1095
2022-01-03,412.5465
2022-01-04,412.9681
2022-01-05,413.3608
2022-01-06,413.7606
2022-01-07,414.1415
2022-01-10,414.4901
2022-01-11,414.8598
2022-01-12,415.2404
2022-01-13,415.5828
2022-01-14,415.9059
2022-01-18,416.1630
2022-01-19,416.3988
2022-01-20,416.6086
2022-01-21,416.7678
2022-01-24,416.9218
2022-01-25,417.0497
2022-01-26,417.1667
2022-01-27,417.2801
2022-01-28,417.4236
2022-01-31,417.5983
2022-02-01,417.7971
2022-02-02,418.0310
2022-02-03,418.1956
2022-02-04,418.3880
2022-02-07,418.5526
2022-02-08,418.7305
2022-02-09,418.9402
2022-02-10,419.1115
2022-02-11,419.2282
2022-02-14,419.3511
2022-02-15,419.5034
2022-02-16,419.6701
2022-02-17,419.7909
2022-02-18,419.8828
2022-02-22,419.9382
2022-02-23,419.9771
2022-02-24,420.0637
2022-02-25,420.2364
2022-02-28,420.3809
2022-03-01,420.4642
2022-03-02,420.5901
2022-03-03,420.7225
2022-03-04,420.8431
2022-03-07,420.8825
2022-03-08,420.9085
2022-03-09,420.9675
2022-03-10,421.0218
2022-03-11,421.0465
2022-03-14,421.0556
2022-03-15,421.1046
2022-03-16,421.2003
2022-03-17,421.3186
2022-03-18,421.4672
2022-03-21,421.5971
2022-03-22,421.7537
2022-03-23,421.8824
2022-03-24,422.0458
2022-03-25,422.2105
2022-03-28,422.3872
2022-03-29,422.5863
2022-03-30,422.7755
2022-03-31,422.9422
2022-04-01,423.1157
2022-04-04,423.3343
2022-04-05,423.4974
2022-04-06,423.6285
2022-04-07,423.7727
2022-04-08,423.8994
2022-04-11,423.9826
2022-04-12,424.0540
2022-04-13,424.1482
2022-04-14,424.2145
2022-04-18,424.2704
2022-04-19,424.3445
2022-04-20,424.4207
2022-04-21,424.4581
2022-04-22,424.4549
2022-04-25,424.4419
2022-04-26,424.3624
2022-04-27,424.2956
2022-04-28,424.2758
2022-04-29,424.1878
2022-05-02,424.1277
2022-05-03,424.1067
2022-05-04,424.1172
2022-05-05,424.0388
2022-05-06,423.9444
2022-05-09,423.7661
2022-05-10,423.5872
2022-05-11,423.3876
2022-05-12,423.1869
2022-05-13,423.0222
2022-05-16,422.8598
2022-05-17,422.7410
2022-05-18,422.5270
2022-05-19,422.3119
2022-05-20,422.0845
2022-05-23,421.8883
2022-05-24,421.6794
2022-05-25,421.4845
2022-05-26,421.3221
2022-05-27,421.2009
2022-05-31,421.0647
2022-06-01,420.9077
2022-06-02,420.8016
2022-06-03,420.6858
2022-06-06,420.5728
2022-06-07,420.4620
2022-06-08,420.3114
2022-06-09,420.1109
2022-06-10,419.8506
2022-06-13,419.5324
2022-06-14,419.1900
2022-06-15,418.8637
2022-06-16,418.4807
2022-06-17,418.1004
2022-06-21,417.7576
2022-06-22,417.4120
2022-06-23,417.0916
2022-06-24,416.8312
2022-06-27,416.5728
2022-06-28,416.2931
2022-06-29,416.0066
2022-06-30,415.7167
2022-07-01,415.4283
2022-07-05,415.1468
2022-07-06,414.8918
2022-07-07,414.6991
2022-07-08,414.5067
2022-07-11,414.2732
2022-07-12,413.9983
2022-07-13,413.7104
2022-07-14,413.4240
2022-07-15,413.2144
2022-07-18,412.9861
2022-07-19,412.8322
2022-07-20,412.6661
2022-07-21,412.5457
2022-07-22,412.3865
2022-07-25,412.2212
2022-07-26,412.0157
2022-07-27,411.8625
2022-07-28,411.7483
2022-07-29,411.6674
2022-08-01,411.5734
2022-08-02,411.4318
2022-08-03,411.3048
2022-08-04,411.1702
2022-08-05,411.0160
2022-08-08,410.8511
2022-08-09,410.6728
2022-08-10,410.5380
2022-08-11,410.3917
2022-08-12,410.2775
2022-08-15,410.1812
2022-08-16,410.0682
2022-08-17,409.9363
2022-08-18,409.8065
2022-08-19,409.6405
2022-08-22,409.4191
2022-08-23,409.1827
2022-08-24,408.9449
2022-08-25,408.7330
2022-08-26,408.4607
2022-08-29,408.1934
2022-08-30,407.9042
2022-08-31,407.5840
2022-09-01,407.2689
2022-09-02,406.9252
2022-09-06,406.5797
2022-09-07,406.2603
2022-09-08,405.9573
2022-09-09,405.6902
2022-09-12,405.4411
2022-09-13,405.1007
2022-09-14,404.8169
2022-09-15,404.4852
2022-09-16,404.1820
2022-09-19,403.9170
2022-09-20,403.5981
2022-09-21,403.2658
2022-09-22,402.8929
2022-09-23,402.4451
2022-09-26,401.9740
2022-09-27,401.5133
2022-09-28,401.0663
2022-09-29,400.6018
2022-09-30,400.1256
2022-10-03,399.6604
2022-10-04,399.2693
2022-10-05,398.8974
2022-10-06,398.5300
2022-10-07,398.0743
2022-10-10,397.5834
2022-10-11,397.0677
2022-10-12,396.5148
2022-10-13,396.0089
2022-10-14,395.4601
2022-10-17,394.9616
2022-10-18,394.4895
2022-10-19,393.9917
2022-10-20,393.4799
2022-10-21,393.0542
2022-10-24,392.6525
2022-10-25,392.2887
2022-10-26,391.9136
2022-10-27,391.5087
2022-10-28,391.1411
2022-10-31,390.7908
2022-11-01,390.4316
2022-11-02,390.0650
2022-11-03,389.7024
2022-11-04,389.3892
2022-11-07,389.1348
2022-11-08,388.8814
2022-11-09,388.6157
2022-11-10,388.4539
2022-11-11,388.3205
2022-11-14,388.1201
2022-11-15,387.8981
2022-11-16,387.6470
2022-11-17,387.3693
2022-11-18,387.1512
2022-11-21,386.9162
2022-11-22,386.7135
2022-11-23,386.5055
2022-11-25,386.2657
2022-11-28,386.0341
2022-11-29,385.8413
2022-11-30,385.7150
2022-12-01,385.5537
2022-12-02,385.3878
2022-12-05,385.2320
2022-12-06,385.0620
2022-12-07,384.9109
2022-12-08,384.8107
2022-12-09,384.6661
2022-12-12,384.5040
2022-12-13,384.3617
2022-12-14,384.2385
2022-12-15,384.0310
2022-12-16,383.8119
2022-12-19,383.5938
2022-12-20,383.4388
2022-12-21,383.3262
2022-12-22,383.1341
2022-12-23,382.9617
2022-12-27,382.8078
2022-12-28,382.6455
2022-12-29,382.4724
2022-12-30,382.2497
2023-01-03,381.9933
2023-01-04,381.7282
2023-01-05,381.4427
2023-01-06,381.1743
2023-01-09,380.9325
2023-01-10,380.6719
2023-01-11,380.4247
2023-01-12,380.1691
2023-01-13,379.8941
2023-01-17,379.6291
2023-01-18,379.3674
2023-01-19,379.0859
2023-01-20,378.8209
2023-01-23,378.6062
2023-01-24,378.4108
2023-01-25,378.2055
2023-01-26,378.0272
2023-01-27,377.8897
2023-01-30,377.7354
2023-01-31,377.5856
2023-02-01,377.4829
2023-02-02,377.4082
2023-02-03,377.2785
2023-02-06,377.1382
2023-02-07,377.0553
2023-02-08,377.0078
2023-02-09,376.9314
2023-02-10,376.9186
2023-02-13,376.9233
2023-02-14,376.8770
2023-02-15,376.9123
2023-02-16,376.9084
2023-02-17,376.8905
2023-02-21,376.7729
2023-02-22,376.7251
2023-02-23,376.6994
2023-02-24,376.7157
2023-02-27,376.7341
2023-02-28,376.7756
2023-03-01,376.8118
2023-03-02,376.8181
2023-03-03,376.8629
2023-03-06,376.8699
2023-03-07,376.9253
2023-03-08,376.9952
2023-03-09,377.0289
2023-03-10,377.0007
2023-03-13,376.9842
2023-03-14,376.9819
2023-03-15,376.9300
2023-03-16,376.8637
2023-03-17,376.7863
2023-03-20,376.7428
2023-03-21,376.6873
2023-03-22,376.6315
2023-03-23,376.5748
2023-03-24,376.5118
2023-03-27,376.4739
2023-03-28,376.4783
2023-03-29,376.5658
2023-03-30,376.7352
2023-03-31,376.9374
2023-04-03,377.1218
2023-04-04,377.3549
2023-04-05,377.5791
2023-04-06,377.7669
2023-04-10,377.9601
2023-04-11,378.1362
2023-04-12,378.2469
2023-04-13,378.3908
2023-04-14,378.5678
2023-04-17,378.7535
2023-04-18,378.9553
2023-04-19,379.1376
2023-04-20,379.3055
2023-04-21,379.4689
2023-04-24,379.6069
2023-04-25,379.7147
2023-04-26,379.8354
2023-04-27,380.0114
2023-04-28,380.2139
2023-05-01,380.4188
2023-05-02,380.5665
2023-05-03,380.7159
2023-05-04,380.8019
2023-05-05,380.9123
2023-05-08,381.0040
2023-05-09,381.1046
2023-05-10,381.2122
2023-05-11,381.3387
2023-05-12,381.4141
2023-05-15,381.4724
2023-05-16,381.4889
2023-05-17,381.5355
2023-05-18,381.6143
2023-05-19,381.6596
2023-05-22,381.7071
2023-05-23,381.7352
2023-05-24,381.7511
2023-05-25,381.7920
2023-05-26,381.8177
2023-05-30,381.8441
2023-05-31,381.8252
2023-06-01,381.8172
2023-06-02,381.8347
2023-06-05,381.8627
2023-06-06,381.8894
2023-06-07,381.9364
2023-06-08,382.0378
2023-06-09,382.1477
2023-06-12,382.2703
2023-06-13,382.3787
2023-06-14,382.5575
2023-06-15,382.7754
2023-06-16,383.0071
2023-06-20,383.2422
2023-06-21,383.4605
2023-06-22,383.7063
2023-06-23,383.9433
2023-06-26,384.1381
2023-06-27,384.3434
2023-06-28,384.5201
2023-06-29,384.6843
2023-06-30,384.9590
2023-07-03,385.2289
2023-07-05,385.5171
2023-07-06,385.8026
2023-07-07,386.0683
2023-07-10,386.3609
2023-07-11,386.6991
2023-07-12,387.0699
2023-07-13,387.4880
2023-07-14,387.9221
2023-07-17,388.3683
2023-07-18,388.7965
2023-07-19,389.2667
2023-07-20,389.7491
2023-07-21,390.1863
2023-07-24,390.5788
2023-07-25,390.9816
2023-07-26,391.4034
2023-07-27,391.8604
2023-07-28,392.3522
2023-07-31,392.8593
2023-08-01,393.3656
2023-08-02,393.7959
2023-08-03,394.2600
2023-08-04,394.6701
2023-08-07,395.0784
2023-08-08,395.4899
2023-08-09,395.9017
2023-08-10,396.2716
2023-08-11,396.6182
2023-08-14,396.9478
2023-08-15,397.2660
2023-08-16,397.5781
2023-08-17,397.8307
2023-08-18,398.0977
2023-08-21,398.3866
2023-08-22,398.7160
2023-08-23,399.0877
2023-08-24,399.4039
2023-08-25,399.7178
2023-08-28,400.0354
2023-08-29,400.4219
2023-08-30,400.7187
2023-08-31,400.9939
2023-09-01,401.2895
2023-09-05,401.5595
2023-09-06,401.8294
